5 Minutes,Lane 1 Flow (Veh/5 Minutes),# Lane Points,% Observed
02/02/2016 5:50,96,1,100
02/02/2016 5:55,97,1,100
02/02/2016 6:00,117,1,100
02/02/2016 6:05,94,1,100
02/02/2016 6:10,109,1,100
02/02/2016 6:15,130,1,100
02/02/2016 6:20,128,1,100
02/02/2016 6:25,150,1,100
02/02/2016 6:30,160,1,100
02/02/2016 6:35,172,1,100
02/02/2016 6:40,180,1,100
02/02/2016 6:45,174,1,100
02/02/2016 6:50,148,1,100
02/02/2016 6:55,147,1,100
02/02/2016 7:00,149,1,100
02/02/2016 7:05,153,1,100
02/02/2016 7:10,144,1,100
02/02/2016 7:15,107,1,100
02/02/2016 7:20,94,1,100
02/02/2016 7:25,81,1,100
02/02/2016 7:30,83,1,100
02/02/2016 7:35,85,1,100
02/02/2016 7:40,69,1,100
02/02/2016 7:45,71,1,100
02/02/2016 7:50,75,1,100
02/02/2016 7:55,73,1,100
02/02/2016 8:00,70,1,100
02/02/2016 8:05,59,1,100
02/02/2016 8:10,71,1,100
02/02/2016 8:15,65,1,100
02/02/2016 8:20,66,1,100
02/02/2016 8:25,70,1,100
02/02/2016 8:30,69,1,100
02/02/2016 8:35,77,1,100
02/02/2016 8:40,75,1,100
02/02/2016 8:45,67,1,100
02/02/2016 8:50,82,1,100
02/02/2016 8:55,70,1,100
02/02/2016 9:00,88,1,100
02/02/2016 9:05,89,1,100
02/02/2016 9:10,80,1,100
02/02/2016 9:15,106,1,100
02/02/2016 9:20,103,1,100
02/02/2016 9:25,106,1,100
02/02/2016 9:30,120,1,100
02/02/2016 9:35,102,1,100
02/02/2016 9:40,111,1,100
02/02/2016 9:45,106,1,100
02/02/2016 9:50,91,1,100
02/02/2016 9:55,112,1,100
02/02/2016 10:00,112,1,100
02/02/2016 10:05,95,1,100
02/02/2016 10:10,108,1,100
02/02/2016 10:15,92,1,100
02/02/2016 10:20,113,1,100
02/02/2016 10:25,92,1,100
02/02/2016 10:30,103,1,100
02/02/2016 10:35,107,1,100
02/02/2016 10:40,111,1,100
02/02/2016 10:45,94,1,100
02/02/2016 10:50,110,1,100
02/02/2016 10:55,78,1,100
02/02/2016 11:00,101,1,100
02/02/2016 11:05,86,1,100
02/02/2016 11:10,98,1,100
02/02/2016 11:15,93,1,100
02/02/2016 11:20,104,1,100
02/02/2016 11:25,100,1,100
02/02/2016 11:30,124,1,100
02/02/2016 11:35,104,1,100
02/02/2016 11:40,106,1,100
02/02/2016 11:45,105,1,100
02/02/2016 11:50,79,1,100
02/02/2016 11:55,87,1,100
02/02/2016 12:00,87,1,100
02/02/2016 12:05,93,1,100
02/02/2016 12:10,93,1,100
02/02/2016 12:15,95,1,100
02/02/2016 12:20,110,1,100
02/02/2016 12:25,71,1,100
02/02/2016 12:30,87,1,100
02/02/2016 12:35,102,1,100
02/02/2016 12:40,79,1,100
02/02/2016 12:45,87,1,100
02/02/2016 12:50,97,1,100
02/02/2016 12:55,98,1,100
02/02/2016 13:00,85,1,100
02/02/2016 13:05,86,1,100
02/02/2016 13:10,81,1,100
02/02/2016 13:15,72,1,100
02/02/2016 13:20,97,1,100
02/02/2016 13:25,81,1,100
02/02/2016 13:30,90,1,100
02/02/2016 13:35,80,1,100
02/02/2016 13:40,88,1,100
02/02/2016 13:45,92,1,100
02/02/2016 13:50,91,1,100
02/02/2016 13:55,89,1,100
02/02/2016 14:00,101,1,100
02/02/2016 14:05,92,1,100
02/02/2016 14:10,103,1,100
02/02/2016 14:15,123,1,100
02/02/2016 14:20,98,1,100
02/02/2016 14:25,94,1,100
02/02/2016 14:30,82,1,100
02/02/2016 14:35,105,1,100
02/02/2016 14:40,110,1,100
02/02/2016 14:45,94,1,100
02/02/2016 14:50,117,1,100
02/02/2016 14:55,98,1,100
02/02/2016 15:00,115,1,100
02/02/2016 15:05,91,1,100
02/02/2016 15:10,96,1,100
02/02/2016 15:15,97,1,100
02/02/2016 15:20,105,1,100
02/02/2016 15:25,96,1,100
02/02/2016 15:30,93,1,100
02/02/2016 15:35,101,1,100
02/02/2016 15:40,113,1,100
02/02/2016 15:45,99,1,100
02/02/2016 15:50,85,1,100
02/02/2016 15:55,100,1,100
02/02/2016 16:00,102,1,100
02/02/2016 16:05,96,1,100
02/02/2016 16:10,91,1,100
02/02/2016 16:15,91,1,100
02/02/2016 16:20,99,1,100
02/02/2016 16:25,78,1,100
02/02/2016 16:30,91,1,100
02/02/2016 16:35,82,1,100
02/02/2016 16:40,79,1,100
02/02/2016 16:45,98,1,100
02/02/2016 16:50,108,1,100
02/02/2016 16:55,88,1,100
02/02/2016 17:00,76,1,100
02/02/2016 17:05,94,1,100
02/02/2016 17:10,103,1,100
02/02/2016 17:15,106,1,100
02/02/2016 17:20,105,1,100
02/02/2016 17:25,97,1,100
02/02/2016 17:30,84,1,100
02/02/2016 17:35,82,1,100
02/02/2016 17:40,90,1,100
02/02/2016 17:45,91,1,100
02/02/2016 17:50,84,1,100
02/02/2016 17:55,88,1,100
02/02/2016 18:00,73,1,100
02/02/2016 18:05,83,1,100
02/02/2016 18:10,71,1,100
02/02/2016 18:15,88,1,100
02/02/2016 18:20,88,1,100
02/02/2016 18:25,63,1,100
02/02/2016 18:30,72,1,100
02/02/2016 18:35,82,1,100
02/02/2016 18:40,74,1,100
02/02/2016 18:45,77,1,100
02/02/2016 18:50,78,1,100
02/02/2016 18:55,79,1,100
02/02/2016 19:00,54,1,100
02/02/2016 19:05,68,1,100
02/02/2016 19:10,67,1,100
02/02/2016 19:15,74,1,100
02/02/2016 19:20,67,1,100
02/02/2016 19:25,76,1,100
02/02/2016 19:30,61,1,100
02/02/2016 19:35,64,1,100
02/02/2016 19:40,54,1,100
02/02/2016 19:45,67,1,100
02/02/2016 19:50,62,1,100
02/02/2016 19:55,52,1,100
02/02/2016 20:00,60,1,100
02/02/2016 20:05,48,1,100
02/02/2016 20:10,57,1,100
02/02/2016 20:15,62,1,100
02/02/2016 20:20,48,1,100
02/02/2016 20:25,52,1,100
02/02/2016 20:30,50,1,100
02/02/2016 20:35,49,1,100
02/02/2016 20:40,40,1,100
02/02/2016 20:45,51,1,100
02/02/2016 20:50,43,1,100
02/02/2016 20:55,42,1,100
02/02/2016 21:00,44,1,100
02/02/2016 21:05,41,1,100
02/02/2016 21:10,45,1,100
02/02/2016 21:15,57,1,100
02/02/2016 21:20,45,1,100
02/02/2016 21:25,33,1,100
02/02/2016 21:30,30,1,100
02/02/2016 21:35,29,1,100
02/02/2016 21:40,34,1,100
02/02/2016 21:45,33,1,100
02/02/2016 21:50,25,1,100
02/02/2016 21:55,42,1,100
02/02/2016 22:00,27,1,100
02/02/2016 22:05,26,1,100
02/02/2016 22:10,31,1,100
02/02/2016 22:15,38,1,100
02/02/2016 22:20,33,1,100
02/02/2016 22:25,21,1,100
02/02/2016 22:30,23,1,100
02/02/2016 22:35,32,1,100
02/02/2016 22:40,33,1,100
02/02/2016 22:45,19,1,100
02/02/2016 22:50,15,1,100
02/02/2016 22:55,14,1,100
02/02/2016 23:00,15,1,100
02/02/2016 23:05,20,1,100
02/02/2016 23:10,20,1,100
02/02/2016 23:15,12,1,100
02/02/2016 23:20,11,1,100
02/02/2016 23:25,10,1,100
02/02/2016 23:30,26,1,100
02/02/2016 23:35,12,1,100
02/02/2016 23:40,6,1,100
02/02/2016 23:45,22,1,100
02/02/2016 23:50,20,1,100
02/02/2016 23:55,11,1,100
04/02/2016 0:00,7,1,100
04/02/2016 0:05,10,1,100
04/02/2016 0:10,8,1,100
04/02/2016 0:15,9,1,100
04/02/2016 0:20,11,1,100
04/02/2016 0:25,5,1,100
04/02/2016 0:30,9,1,100
04/02/2016 0:35,7,1,100
04/02/2016 0:40,5,1,100
04/02/2016 0:45,10,1,100
04/02/2016 0:50,13,1,100
04/02/2016 0:55,4,1,100
04/02/2016 1:00,8,1,100
04/02/2016 1:05,6,1,100
04/02/2016 1:10,9,1,100
04/02/2016 1:15,4,1,100
04/02/2016 1:20,3,1,100
04/02/2016 1:25,4,1,100
04/02/2016 1:30,3,1,100
04/02/2016 1:35,8,1,100
04/02/2016 1:40,6,1,100
04/02/2016 1:45,4,1,100
04/02/2016 1:50,4,1,100
04/02/2016 1:55,3,1,100
04/02/2016 2:00,3,1,100
04/02/2016 2:05,4,1,100
04/02/2016 2:10,4,1,100
04/02/2016 2:15,2,1,100
04/02/2016 2:20,3,1,100
04/02/2016 2:25,3,1,100
04/02/2016 2:30,5,1,100
04/02/2016 2:35,4,1,100
04/02/2016 2:40,4,1,100
04/02/2016 2:45,2,1,100
04/02/2016 2:50,7,1,100
04/02/2016 2:55,1,1,100
04/02/2016 3:00,3,1,100
04/02/2016 3:05,5,1,100
04/02/2016 3:10,3,1,100
04/02/2016 3:15,3,1,100
04/02/2016 3:20,8,1,100
04/02/2016 3:25,4,1,100
04/02/2016 3:30,6,1,100
04/02/2016 3:35,10,1,100
04/02/2016 3:40,9,1,100
04/02/2016 3:45,8,1,100
04/02/2016 3:50,9,1,100
04/02/2016 3:55,9,1,100
04/02/2016 4:00,10,1,100
04/02/2016 4:05,10,1,100
04/02/2016 4:10,8,1,100
04/02/2016 4:15,7,1,100
04/02/2016 4:20,13,1,100
04/02/2016 4:25,8,1,100
04/02/2016 4:30,22,1,100
04/02/2016 4:35,29,1,100
04/02/2016 4:40,32,1,100
04/02/2016 4:45,42,1,100
04/02/2016 4:50,41,1,100
04/02/2016 4:55,48,1,100
04/02/2016 5:00,37,1,100
04/02/2016 5:05,43,1,100
04/02/2016 5:10,74,1,100
04/02/2016 5:15,58,1,100
04/02/2016 5:20,62,1,100
04/02/2016 5:25,64,1,100
04/02/2016 5:30,60,1,100
04/02/2016 5:35,81,1,100
04/02/2016 5:40,87,1,100
04/02/2016 5:45,113,1,100
04/02/2016 5:50,106,1,100
04/02/2016 5:55,103,1,100
04/02/2016 6:00,97,1,100
04/02/2016 6:05,97,1,100
04/02/2016 6:10,98,1,100
04/02/2016 6:15,134,1,100
04/02/2016 6:20,142,1,100
04/02/2016 6:25,146,1,100
04/02/2016 6:30,151,1,100
04/02/2016 6:35,163,1,100
04/02/2016 6:40,175,1,100
04/02/2016 6:45,197,1,100
04/02/2016 6:50,157,1,100
04/02/2016 6:55,136,1,100
04/02/2016 7:00,153,1,100
04/02/2016 7:05,119,1,100
04/02/2016 7:10,124,1,100
04/02/2016 7:15,111,1,100
04/02/2016 7:20,98,1,100
04/02/2016 7:25,91,1,100
04/02/2016 7:30,83,1,100
04/02/2016 7:35,80,1,100
04/02/2016 7:40,83,1,100
04/02/2016 7:45,69,1,100
04/02/2016 7:50,73,1,100
04/02/2016 7:55,71,1,100
04/02/2016 8:00,62,1,100
04/02/2016 8:05,78,1,100
04/02/2016 8:10,89,1,100
04/02/2016 8:15,68,1,100
04/02/2016 8:20,78,1,100
04/02/2016 8:25,84,1,100
04/02/2016 8:30,75,1,100
04/02/2016 8:35,67,1,100
04/02/2016 8:40,74,1,100
04/02/2016 8:45,67,1,100
04/02/2016 8:50,76,1,100
04/02/2016 8:55,60,1,100
04/02/2016 9:00,81,1,100
04/02/2016 9:05,78,1,100
04/02/2016 9:10,98,1,100
04/02/2016 9:15,107,1,100
04/02/2016 9:20,104,1,100
04/02/2016 9:25,116,1,100
04/02/2016 9:30,120,1,100
04/02/2016 9:35,117,1,100
04/02/2016 9:40,125,1,100
04/02/2016 9:45,98,1,100
04/02/2016 9:50,107,1,100
04/02/2016 9:55,107,1,100
04/02/2016 10:00,115,1,100
04/02/2016 10:05,98,1,100
04/02/2016 10:10,108,1,100
04/02/2016 10:15,121,1,100
04/02/2016 10:20,123,1,100
04/02/2016 10:25,111,1,100
04/02/2016 10:30,108,1,100
04/02/2016 10:35,105,1,100
04/02/2016 10:40,114,1,100
04/02/2016 10:45,114,1,100
04/02/2016 10:50,105,1,100
04/02/2016 10:55,95,1,100
04/02/2016 11:00,101,1,100
04/02/2016 11:05,104,1,100
04/02/2016 11:10,117,1,100
04/02/2016 11:15,105,1,100
04/02/2016 11:20,124,1,100
04/02/2016 11:25,75,1,100
04/02/2016 11:30,102,1,100
04/02/2016 11:35,115,1,100
04/02/2016 11:40,112,1,100
04/02/2016 11:45,105,1,100
04/02/2016 11:50,93,1,100
04/02/2016 11:55,97,1,100
04/02/2016 12:00,89,1,100
04/02/2016 12:05,77,1,100
04/02/2016 12:10,92,1,100
04/02/2016 12:15,100,1,100
04/02/2016 12:20,97,1,100
04/02/2016 12:25,105,1,100
04/02/2016 12:30,99,1,100
04/02/2016 12:35,94,1,100
04/02/2016 12:40,116,1,100
04/02/2016 12:45,96,1,100
04/02/2016 12:50,110,1,100
04/02/2016 12:55,93,1,100
04/02/2016 13:00,102,1,100
04/02/2016 13:05,99,1,100
04/02/2016 13:10,82,1,100
04/02/2016 13:15,95,1,100
04/02/2016 13:20,101,1,100
04/02/2016 13:25,99,1,100
04/02/2016 13:30,96,1,100
04/02/2016 13:35,84,1,100
04/02/2016 13:40,98,1,100
04/02/2016 13:45,101,1,100
04/02/2016 13:50,103,1,100
04/02/2016 13:55,92,1,100
04/02/2016 14:00,103,1,100
04/02/2016 14:05,104,1,100
04/02/2016 14:10,105,1,100
04/02/2016 14:15,85,1,100
04/02/2016 14:20,101,1,100
04/02/2016 14:25,108,1,100
04/02/2016 14:30,99,1,100
04/02/2016 14:35,104,1,100
04/02/2016 14:40,109,1,100
04/02/2016 14:45,114,1,100
04/02/2016 14:50,101,1,100
04/02/2016 14:55,108,1,100
04/02/2016 15:00,101,1,100
04/02/2016 15:05,111,1,100
04/02/2016 15:10,82,1,100
04/02/2016 15:15,105,1,100
04/02/2016 15:20,95,1,100
04/02/2016 15:25,93,1,100
04/02/2016 15:30,88,1,100
04/02/2016 15:35,97,1,100
04/02/2016 15:40,105,1,100
04/02/2016 15:45,116,1,100
04/02/2016 15:50,109,1,100
04/02/2016 15:55,98,1,100
04/02/2016 16:00,107,1,100
04/02/2016 16:05,103,1,100
04/02/2016 16:10,87,1,100
04/02/2016 16:15,115,1,100
04/02/2016 16:20,100,1,100
04/02/2016 16:25,90,1,100
04/02/2016 16:30,89,1,100
04/02/2016 16:35,105,1,100
04/02/2016 16:40,96,1,100
04/02/2016 16:45,105,1,100
04/02/2016 16:50,80,1,100
04/02/2016 16:55,98,1,100
04/02/2016 17:00,93,1,100
04/02/2016 17:05,75,1,100
04/02/2016 17:10,85,1,100
04/02/2016 17:15,100,1,100
04/02/2016 17:20,85,1,100
04/02/2016 17:25,99,1,100
04/02/2016 17:30,99,1,100
04/02/2016 17:35,94,1,100
04/02/2016 17:40,82,1,100
04/02/2016 17:45,91,1,100
04/02/2016 17:50,91,1,100
04/02/2016 17:55,81,1,100
04/02/2016 18:00,84,1,100
04/02/2016 18:05,75,1,100
04/02/2016 18:10,88,1,100
04/02/2016 18:15,94,1,100
04/02/2016 18:20,82,1,100
04/02/2016 18:25,89,1,100
04/02/2016 18:30,87,1,100
04/02/2016 18:35,72,1,100
04/02/2016 18:40,74,1,100
04/02/2016 18:45,64,1,100
04/02/2016 18:50,80,1,100
04/02/2016 18:55,83,1,100
04/02/2016 19:00,75,1,100
04/02/2016 19:05,84,1,100
04/02/2016 19:10,77,1,100
04/02/2016 19:15,76,1,100
04/02/2016 19:20,81,1,100
04/02/2016 19:25,87,1,100
04/02/2016 19:30,85,1,100
04/02/2016 19:35,72,1,100
04/02/2016 19:40,76,1,100
04/02/2016 19:45,60,1,100
04/02/2016 19:50,82,1,100
04/02/2016 19:55,77,1,100
04/02/2016 20:00,64,1,100
04/02/2016 20:05,56,1,100
04/02/2016 20:10,65,1,100
04/02/2016 20:15,54,1,100
04/02/2016 20:20,63,1,100
04/02/2016 20:25,52,1,100
04/02/2016 20:30,58,1,100
04/02/2016 20:35,56,1,100
04/02/2016 20:40,54,1,100
04/02/2016 20:45,51,1,100
04/02/2016 20:50,45,1,100
04/02/2016 20:55,41,1,100
04/02/2016 21:00,43,1,100
04/02/2016 21:05,54,1,100
04/02/2016 21:10,57,1,100
04/02/2016 21:15,53,1,100
04/02/2016 21:20,45,1,100
04/02/2016 21:25,45,1,100
04/02/2016 21:30,45,1,100
04/02/2016 21:35,36,1,100
04/02/2016 21:40,39,1,100
04/02/2016 21:45,49,1,100
04/02/2016 21:50,39,1,100
04/02/2016 21:55,38,1,100
04/02/2016 22:00,36,1,100
04/02/2016 22:05,26,1,100
04/02/2016 22:10,29,1,100
04/02/2016 22:15,41,1,100
04/02/2016 22:20,39,1,100
04/02/2016 22:25,28,1,100
04/02/2016 22:30,29,1,100
04/02/2016 22:35,22,1,100
04/02/2016 22:40,25,1,100
04/02/2016 22:45,28,1,100
04/02/2016 22:50,19,1,100
04/02/2016 22:55,17,1,100
04/02/2016 23:00,14,1,100
04/02/2016 23:05,22,1,100
04/02/2016 23:10,21,1,100
04/02/2016 23:15,22,1,100
04/02/2016 23:20,18,1,100
04/02/2016 23:25,21,1,100
04/02/2016 23:30,8,1,100
04/02/2016 23:35,17,1,100
04/02/2016 23:40,16,1,100
04/02/2016 23:45,17,1,100
04/02/2016 23:50,10,1,100
04/02/2016 23:55,16,1,100
05/02/2016 0:00,11,1,100
05/02/2016 0:05,14,1,100
05/02/2016 0:10,13,1,100
05/02/2016 0:15,5,1,100
05/02/2016 0:20,11,1,100
05/02/2016 0:25,11,1,100
05/02/2016 0:30,11,1,100
05/02/2016 0:35,11,1,100
05/02/2016 0:40,7,1,100
05/02/2016 0:45,7,1,100
05/02/2016 0:50,9,1,100
05/02/2016 0:55,4,1,100
05/02/2016 1:00,6,1,100
05/02/2016 1:05,3,1,100
05/02/2016 1:10,6,1,100
05/02/2016 1:15,11,1,100
05/02/2016 1:20,3,1,100
05/02/2016 1:25,4,1,100
05/02/2016 1:30,5,1,100
05/02/2016 1:35,4,1,100
05/02/2016 1:40,1,1,100
05/02/2016 1:45,4,1,100
05/02/2016 1:50,2,1,100
05/02/2016 1:55,2,1,100
05/02/2016 2:00,7,1,100
05/02/2016 2:05,5,1,100
05/02/2016 2:10,5,1,100
05/02/2016 2:15,8,1,100
05/02/2016 2:20,6,1,100
05/02/2016 2:25,3,1,100
05/02/2016 2:30,2,1,100
05/02/2016 2:35,6,1,100
05/02/2016 2:40,7,1,100
05/02/2016 2:45,3,1,100
05/02/2016 2:50,2,1,100
05/02/2016 2:55,3,1,100
05/02/2016 3:00,1,1,100
05/02/2016 3:05,4,1,100
05/02/2016 3:10,6,1,100
05/02/2016 3:15,4,1,100
05/02/2016 3:20,7,1,100
05/02/2016 3:25,7,1,100
05/02/2016 3:30,7,1,100
05/02/2016 3:35,5,1,100
05/02/2016 3:40,6,1,100
05/02/2016 3:45,11,1,100
05/02/2016 3:50,10,1,100
05/02/2016 3:55,6,1,100
05/02/2016 4:00,6,1,100
05/02/2016 4:05,5,1,100
05/02/2016 4:10,12,1,100
05/02/2016 4:15,7,1,100
05/02/2016 4:20,5,1,100
05/02/2016 4:25,17,1,100
05/02/2016 4:30,15,1,100
05/02/2016 4:35,25,1,100
05/02/2016 4:40,38,1,100
05/02/2016 4:45,27,1,100
05/02/2016 4:50,35,1,100
05/02/2016 4:55,28,1,100
05/02/2016 5:00,32,1,100
05/02/2016 5:05,47,1,100
05/02/2016 5:10,53,1,100
05/02/2016 5:15,50,1,100
05/02/2016 5:20,59,1,100
05/02/2016 5:25,59,1,100
05/02/2016 5:30,66,1,100
05/02/2016 5:35,68,1,100
05/02/2016 5:40,81,1,100
05/02/2016 5:45,72,1,100
05/02/2016 5:50,87,1,100
05/02/2016 5:55,77,1,100
05/02/2016 6:00,83,1,100
05/02/2016 6:05,81,1,100
05/02/2016 6:10,114,1,100
05/02/2016 6:15,118,1,100
05/02/2016 6:20,160,1,100
05/02/2016 6:25,119,1,100
05/02/2016 6:30,127,1,100
05/02/2016 6:35,152,1,100
05/02/2016 6:40,170,1,100
05/02/2016 6:45,162,1,100
05/02/2016 6:50,136,1,100
05/02/2016 6:55,133,1,100
05/02/2016 7:00,144,1,100
05/02/2016 7:05,130,1,100
05/02/2016 7:10,129,1,100
05/02/2016 7:15,138,1,100
05/02/2016 7:20,128,1,100
05/02/2016 7:25,107,1,100
05/02/2016 7:30,83,1,100
05/02/2016 7:35,86,1,100
05/02/2016 7:40,77,1,100
05/02/2016 7:45,70,1,100
05/02/2016 7:50,85,1,100
05/02/2016 7:55,70,1,100
05/02/2016 8:00,79,1,100
05/02/2016 8:05,82,1,100
05/02/2016 8:10,80,1,100
05/02/2016 8:15,82,1,100
05/02/2016 8:20,85,1,100
05/02/2016 8:25,77,1,100
05/02/2016 8:30,72,1,100
05/02/2016 8:35,67,1,100
05/02/2016 8:40,66,1,100
05/02/2016 8:45,85,1,100
05/02/2016 8:50,72,1,100
05/02/2016 8:55,76,1,100
05/02/2016 9:00,89,1,100
05/02/2016 9:05,88,1,100
05/02/2016 9:10,90,1,100
05/02/2016 9:15,105,1,100
05/02/2016 9:20,105,1,100
05/02/2016 9:25,106,1,100
05/02/2016 9:30,123,1,100
05/02/2016 9:35,104,1,100
05/02/2016 9:40,114,1,100
05/02/2016 9:45,99,1,100
05/02/2016 9:50,90,1,100
05/02/2016 9:55,98,1,100
05/02/2016 10:00,97,1,100
05/02/2016 10:05,111,1,100
05/02/2016 10:10,122,1,100
05/02/2016 10:15,121,1,100
05/02/2016 10:20,113,1,100
05/02/2016 10:25,109,1,100
05/02/2016 10:30,99,1,100
05/02/2016 10:35,110,1,100
05/02/2016 10:40,110,1,100
05/02/2016 10:45,109,1,100
05/02/2016 10:50,112,1,100
05/02/2016 10:55,99,1,100
05/02/2016 11:00,91,1,100
05/02/2016 11:05,102,1,100
05/02/2016 11:10,113,1,100
05/02/2016 11:15,99,1,100
05/02/2016 11:20,107,1,100
05/02/2016 11:25,110,1,100
05/02/2016 11:30,82,1,100
05/02/2016 11:35,94,1,100
05/02/2016 11:40,115,1,100
05/02/2016 11:45,96,1,100
05/02/2016 11:50,124,1,100
05/02/2016 11:55,111,1,100
05/02/2016 12:00,100,1,100
05/02/2016 12:05,108,1,100
05/02/2016 12:10,99,1,100
05/02/2016 12:15,101,1,100
05/02/2016 12:20,104,1,100
05/02/2016 12:25,104,1,100
05/02/2016 12:30,113,1,100
05/02/2016 12:35,97,1,100
05/02/2016 12:40,87,1,100
05/02/2016 12:45,103,1,100
05/02/2016 12:50,101,1,100
05/02/2016 12:55,83,1,100
05/02/2016 13:00,91,1,100
05/02/2016 13:05,88,1,100
05/02/2016 13:10,90,1,100
05/02/2016 13:15,101,1,100
05/02/2016 13:20,103,1,100
05/02/2016 13:25,114,1,100
05/02/2016 13:30,95,1,100
05/02/2016 13:35,90,1,100
05/02/2016 13:40,110,1,100
05/02/2016 13:45,96,1,100
05/02/2016 13:50,105,1,100
05/02/2016 13:55,104,1,100
05/02/2016 14:00,91,1,100
05/02/2016 14:05,76,1,100
05/02/2016 14:10,103,1,100
05/02/2016 14:15,84,1,100
05/02/2016 14:20,102,1,100
05/02/2016 14:25,108,1,100
05/02/2016 14:30,85,1,100
05/02/2016 14:35,109,1,100
05/02/2016 14:40,130,1,100
05/02/2016 14:45,115,1,100
05/02/2016 14:50,110,1,100
05/02/2016 14:55,112,1,100
05/02/2016 15:00,112,1,100
05/02/2016 15:05,101,1,100
05/02/2016 15:10,91,1,100
05/02/2016 15:15,101,1,100
05/02/2016 15:20,107,1,100
05/02/2016 15:25,119,1,100
05/02/2016 15:30,101,1,100
05/02/2016 15:35,88,1,100
05/02/2016 15:40,93,1,100
05/02/2016 15:45,111,1,100
05/02/2016 15:50,93,1,100
05/02/2016 15:55,95,1,100
05/02/2016 16:00,90,1,100
05/02/2016 16:05,86,1,100
05/02/2016 16:10,89,1,100
05/02/2016 16:15,103,1,100
05/02/2016 16:20,116,1,100
05/02/2016 16:25,81,1,100
05/02/2016 16:30,86,1,100
05/02/2016 16:35,96,1,100
05/02/2016 16:40,94,1,100
05/02/2016 16:45,98,1,100
05/02/2016 16:50,88,1,100
05/02/2016 16:55,78,1,100
05/02/2016 17:00,89,1,100
05/02/2016 17:05,88,1,100
05/02/2016 17:10,101,1,100
05/02/2016 17:15,102,1,100
05/02/2016 17:20,104,1,100
05/02/2016 17:25,89,1,100
05/02/2016 17:30,89,1,100
05/02/2016 17:35,90,1,100
05/02/2016 17:40,90,1,100
05/02/2016 17:45,88,1,100
05/02/2016 17:50,80,1,100
05/02/2016 17:55,76,1,100
05/02/2016 18:00,73,1,100
05/02/2016 18:05,81,1,100
05/02/2016 18:10,77,1,100
05/02/2016 18:15,67,1,100
05/02/2016 18:20,93,1,100
05/02/2016 18:25,85,1,100
05/02/2016 18:30,82,1,100
05/02/2016 18:35,85,1,100
05/02/2016 18:40,96,1,100
05/02/2016 18:45,88,1,100
05/02/2016 18:50,83,1,100
05/02/2016 18:55,106,1,100
05/02/2016 19:00,92,1,100
05/02/2016 19:05,83,1,100
05/02/2016 19:10,85,1,100
05/02/2016 19:15,98,1,100
05/02/2016 19:20,88,1,100
05/02/2016 19:25,84,1,100
05/02/2016 19:30,97,1,100
05/02/2016 19:35,93,1,100
05/02/2016 19:40,97,1,100
05/02/2016 19:45,91,1,100
05/02/2016 19:50,90,1,100
05/02/2016 19:55,95,1,100
05/02/2016 20:00,78,1,100
05/02/2016 20:05,60,1,100
05/02/2016 20:10,59,1,100
05/02/2016 20:15,67,1,100
05/02/2016 20:20,60,1,100
05/02/2016 20:25,66,1,100
05/02/2016 20:30,73,1,100
05/02/2016 20:35,78,1,100
05/02/2016 20:40,70,1,100
05/02/2016 20:45,67,1,100
05/02/2016 20:50,45,1,100
05/02/2016 20:55,59,1,100
05/02/2016 21:00,56,1,100
05/02/2016 21:05,59,1,100
05/02/2016 21:10,52,1,100
05/02/2016 21:15,61,1,100
05/02/2016 21:20,52,1,100
05/02/2016 21:25,49,1,100
05/02/2016 21:30,58,1,100
05/02/2016 21:35,55,1,100
05/02/2016 21:40,62,1,100
05/02/2016 21:45,45,1,100
05/02/2016 21:50,49,1,100
05/02/2016 21:55,40,1,100
05/02/2016 22:00,40,1,100
05/02/2016 22:05,43,1,100
05/02/2016 22:10,46,1,100
05/02/2016 22:15,48,1,100
05/02/2016 22:20,42,1,100
05/02/2016 22:25,39,1,100
05/02/2016 22:30,33,1,100
05/02/2016 22:35,45,1,100
05/02/2016 22:40,31,1,100
05/02/2016 22:45,25,1,100
05/02/2016 22:50,40,1,100
05/02/2016 22:55,37,1,100
05/02/2016 23:00,40,1,100
05/02/2016 23:05,24,1,100
05/02/2016 23:10,29,1,100
05/02/2016 23:15,27,1,100
05/02/2016 23:20,27,1,100
05/02/2016 23:25,18,1,100
05/02/2016 23:30,22,1,100
05/02/2016 23:35,21,1,100
05/02/2016 23:40,24,1,100
05/02/2016 23:45,32,1,100
05/02/2016 23:50,22,1,100
05/02/2016 23:55,18,1,100
08/02/2016 0:00,15,1,100
08/02/2016 0:05,12,1,100
08/02/2016 0:10,8,1,100
08/02/2016 0:15,18,1,100
08/02/2016 0:20,11,1,100
08/02/2016 0:25,10,1,100
08/02/2016 0:30,7,1,100
08/02/2016 0:35,15,1,100
08/02/2016 0:40,7,1,100
08/02/2016 0:45,9,1,100
08/02/2016 0:50,10,1,100
08/02/2016 0:55,3,1,100
08/02/2016 1:00,6,1,100
08/02/2016 1:05,9,1,100
08/02/2016 1:10,9,1,100
08/02/2016 1:15,7,1,100
08/02/2016 1:20,5,1,100
08/02/2016 1:25,7,1,100
08/02/2016 1:30,10,1,100
08/02/2016 1:35,3,1,100
08/02/2016 1:40,8,1,100
08/02/2016 1:45,6,1,100
08/02/2016 1:50,6,1,100
08/02/2016 1:55,3,1,100
08/02/2016 2:00,8,1,100
08/02/2016 2:05,1,1,100
08/02/2016 2:10,4,1,100
